Time,Level,Indicator,Valve,Pump
71865,762,H,open,on
71866,763,H,open,on
71867,764,H,open,on
71868,765,H,open,on
71869,766,H,open,on
71870,767,H,open,on
71871,768,H,open,on
71872,769,H,open,on
71873,770,H,open,on
71874,771,H,open,on
71875,772,H,open,on
71876,773,H,open,on
71877,774,H,open,on
71878,775,H,open,on
71879,776,H,open,on
71880,777,H,open,on
71881,778,H,open,on
71882,779,H,open,on
71883,780,H,open,on
71884,781,H,open,on
71885,782,H,open,on
71886,783,H,open,on
71887,784,H,open,on
71888,785,H,open,on
71889,786,H,open,on
71890,787,H,open,on
71891,788,H,open,on
71892,789,H,open,on
71893,790,H,open,on
71894,791,H,open,on
71895,792,H,open,on
71896,793,H,open,on
71897,794,H,open,on
71898,795,H,open,on
71899,796,H,open,on
71900,797,H,open,on
71901,798,H,open,on
71902,799,H,open,on
71903,800,H,open,on
71904,801,HH,transitioning,on
71905,773,H,transitioning,on
71906,745,H,transitioning,on
71907,717,H,open,on
71908,718,H,open,on
71909,719,H,open,on
71910,720,H,open,on
71911,721,H,open,on
71912,722,H,open,on
71913,723,H,open,on
71914,724,H,open,on
71915,725,H,open,on
71916,726,H,open,on
71917,727,H,open,on
71918,728,H,open,on
71919,729,H,open,on
71920,730,H,open,on
71921,731,H,open,on
71922,732,H,open,on
71923,733,H,open,on
71924,734,H,open,on
71925,735,H,open,on
71926,736,H,open,on
71927,737,H,open,on
71928,738,H,open,on
71929,739,H,open,on
71930,740,H,open,on
71931,741,H,open,on
71932,742,H,open,on
71933,743,H,open,on
71934,744,H,open,on
71935,745,H,open,on
71936,746,H,open,on
71937,747,H,open,on
71938,748,H,open,on
71939,749,H,open,on
71940,750,H,open,on
71941,751,H,open,on
71942,752,H,open,on
71943,753,H,open,on
71944,754,H,open,on
71945,755,H,open,on
71946,756,H,open,on
71947,757,H,open,on
71948,758,H,open,on
71949,759,H,open,on
71950,760,H,open,on
71951,761,H,open,on
71952,762,H,open,on
71953,763,H,open,on
71954,764,H,open,on
71955,765,H,open,on
71956,766,H,open,on
71957,767,H,open,on
71958,768,H,open,on
71959,769,H,open,on
71960,770,H,open,on
71961,771,H,open,on
71962,772,H,open,on
71963,773,H,open,on
71964,774,H,open,on
71965,775,H,open,on
71966,776,H,open,on
71967,777,H,open,on
71968,778,H,open,on
71969,779,H,open,on
71970,780,H,open,on
71971,781,H,open,on
71972,782,H,open,on
71973,783,H,open,on
71974,784,H,open,on
71975,785,H,open,on
71976,786,H,open,on
71977,787,H,open,on
71978,788,H,open,on
71979,789,H,open,on
71980,790,H,open,on
71981,791,H,open,on
71982,792,H,open,on
71983,793,H,open,on
71984,794,H,open,on
71985,795,H,open,on
71986,796,H,open,on
71987,797,H,open,on
71988,798,H,open,on
71989,799,H,open,on
71990,800,H,open,on
71991,801,HH,transitioning,on
71992,773,H,transitioning,on
71993,745,H,transitioning,on
71994,717,H,open,on
71995,718,H,open,on
71996,719,H,open,on
71997,720,H,open,on
71998,721,H,open,on
71999,722,H,open,on
72000,723,H,open,on
72001,724,H,open,on
72002,725,H,open,on
72003,726,H,open,on
72004,727,H,open,on
72005,728,H,open,on
72006,729,H,open,on
72007,730,H,open,on
72008,731,H,open,on
72009,732,H,open,on
72010,733,H,open,on
72011,734,H,open,on
72012,735,H,open,on
72013,736,H,open,on
72014,737,H,open,on
72015,738,H,open,on
72016,739,H,open,on
72017,740,H,open,on
72018,741,H,open,on
72019,742,H,open,on
72020,743,H,open,on
72021,744,H,open,on
72022,745,H,open,on
72023,746,H,open,on
72024,747,H,open,on
72025,748,H,open,on
72026,749,H,open,on
72027,750,H,open,on
72028,751,H,open,on
72029,752,H,open,on
72030,753,H,open,on
72031,754,H,open,on
72032,755,H,open,on
72033,756,H,open,on
72034,757,H,open,on
72035,758,H,open,on
72036,759,H,open,on
72037,760,H,open,on
72038,761,H,open,on
72039,762,H,open,on
72040,763,H,open,on
72041,764,H,open,on
72042,765,H,open,on
72043,766,H,open,on
72044,767,H,open,on
72045,768,H,open,on
72046,769,H,open,on
72047,770,H,open,on
72048,771,H,open,on
72049,772,H,open,on
72050,773,H,open,on
72051,774,H,open,on
72052,775,H,open,on
72053,776,H,open,on
72054,777,H,open,on
72055,778,H,open,on
72056,779,H,open,on
72057,780,H,open,on
72058,781,H,open,on
72059,782,H,open,on
72060,783,H,open,on
72061,784,H,open,on
72062,785,H,open,on
72063,786,H,open,on
72064,787,H,open,on
72065,788,H,open,on
72066,789,H,open,on
72067,790,H,open,on
72068,791,H,open,on
72069,792,H,open,on
72070,793,H,open,on
72071,794,H,open,on
72072,795,H,open,on
72073,796,H,open,on
72074,797,H,open,on
72075,798,H,open,on
72076,799,H,open,on
72077,800,H,open,on
72078,801,HH,transitioning,on
72079,773,H,transitioning,on
72080,745,H,transitioning,on
72081,717,H,open,on
72082,718,H,open,on
72083,719,H,open,on
72084,720,H,open,on
72085,721,H,open,on
72086,722,H,open,on
72087,723,H,open,on
72088,724,H,open,on
72089,725,H,open,on
72090,726,H,open,on
72091,727,H,open,on
72092,728,H,open,on
72093,729,H,open,on
72094,730,H,open,on
72095,731,H,open,on
72096,732,H,open,on
72097,733,H,open,on
72098,734,H,open,on
72099,735,H,open,on
72100,736,H,open,on
72101,737,H,open,on
72102,738,H,open,on
72103,739,H,open,on
72104,740,H,open,on
72105,741,H,open,on
72106,742,H,open,on
72107,743,H,open,on
72108,744,H,open,on
72109,745,H,open,on
72110,746,H,open,on
72111,747,H,open,on
72112,748,H,open,on
72113,749,H,open,on
72114,750,H,open,on
72115,751,H,open,on
72116,752,H,open,on
72117,753,H,open,on
72118,754,H,open,on
72119,755,H,open,on
72120,756,H,open,on
72121,757,H,open,on
72122,758,H,open,on
72123,759,H,open,on
72124,760,H,open,on
72125,761,H,open,on
72126,762,H,open,on
72127,763,H,open,on
72128,764,H,open,on
72129,765,H,open,on
72130,766,H,open,on
72131,767,H,open,on
72132,768,H,open,on
72133,769,H,open,on
72134,770,H,open,on
72135,771,H,open,on
72136,772,H,open,on
72137,773,H,open,on
72138,774,H,open,on
72139,775,H,open,on
72140,776,H,open,on
72141,777,H,open,on
72142,778,H,open,on
72143,779,H,open,on
72144,780,H,open,on
72145,781,H,open,on
72146,782,H,open,on
72147,783,H,open,on
72148,784,H,open,on
72149,785,H,open,on
72150,786,H,open,on
72151,787,H,open,on
72152,788,H,open,on
72153,789,H,open,on
72154,790,H,open,on
72155,791,H,open,on
72156,792,H,open,on
72157,793,H,open,on
72158,794,H,open,on
72159,795,H,open,on
72160,796,H,open,on
72161,797,H,open,on
72162,798,H,open,on
72163,799,H,open,on
72164,800,H,open,on
72165,801,HH,transitioning,on
72166,773,H,transitioning,on
72167,745,H,transitioning,on
72168,717,H,open,on
72169,718,H,open,on
72170,719,H,open,on
72171,720,H,open,on
72172,721,H,open,on
72173,722,H,open,on
72174,723,H,open,on
72175,724,H,open,on
72176,725,H,open,on
72177,726,H,open,on
72178,727,H,open,on
72179,728,H,open,on
72180,729,H,open,on
72181,730,H,open,on
72182,731,H,open,on
72183,732,H,open,on
72184,733,H,open,on
72185,734,H,open,on
72186,735,H,open,on
72187,736,H,open,on
72188,737,H,open,on
72189,738,H,open,on
72190,739,H,open,on
72191,740,H,open,on
72192,741,H,open,on
72193,742,H,open,on
72194,743,H,open,on
72195,744,H,open,on
72196,745,H,open,on
72197,746,H,open,on
72198,747,H,open,on
72199,748,H,open,on
72200,749,H,open,on
72201,750,H,open,on
72202,751,H,open,on
72203,752,H,open,on
72204,753,H,open,on
72205,754,H,open,on
72206,755,H,open,on
72207,756,H,open,on
72208,757,H,open,on
72209,758,H,open,on
72210,759,H,open,on
72211,760,H,open,on
72212,761,H,open,on
72213,762,H,open,on
72214,763,H,open,on
72215,764,H,open,on
72216,765,H,open,on
72217,766,H,open,on
72218,767,H,open,on
72219,768,H,open,on
72220,769,H,open,on
72221,770,H,open,on
72222,771,H,open,on
72223,772,H,open,on
72224,773,H,open,on
72225,774,H,open,on
72226,775,H,open,on
72227,776,H,open,on
72228,777,H,open,on
72229,778,H,open,on
72230,779,H,open,on
72231,780,H,open,on
72232,781,H,open,on
72233,782,H,open,on
72234,783,H,open,on
72235,784,H,open,on
72236,785,H,open,on
72237,786,H,open,on
72238,787,H,open,on
72239,788,H,open,on
72240,789,H,open,on
72241,790,H,open,on
72242,791,H,open,on
72243,792,H,open,on
72244,793,H,open,on
72245,794,H,open,on
72246,795,H,open,on
72247,796,H,open,on
72248,797,H,open,on
72249,798,H,open,on
72250,799,H,open,on
72251,800,H,open,on
72252,801,HH,transitioning,on
72253,773,H,transitioning,on
72254,745,H,transitioning,on
72255,717,H,open,on
72256,718,H,open,on
72257,719,H,open,on
72258,720,H,open,on
72259,721,H,open,on
72260,722,H,open,on
72261,723,H,open,on
72262,724,H,open,on
72263,725,H,open,on
72264,726,H,open,on
72265,727,H,open,on
72266,728,H,open,on
72267,729,H,open,on
72268,730,H,open,on
72269,731,H,open,on
72270,732,H,open,on
72271,733,H,open,on
72272,734,H,open,on
72273,735,H,open,on
72274,736,H,open,on
72275,737,H,open,on
72276,738,H,open,on
72277,739,H,open,on
72278,740,H,open,on
72279,741,H,open,on
72280,742,H,open,on
72281,743,H,open,on
72282,744,H,open,on
72283,745,H,open,on
72284,746,H,open,on
72285,747,H,open,on
72286,748,H,open,on
72287,749,H,open,on
72288,750,H,open,on
72289,751,H,open,on
72290,752,H,open,on
72291,753,H,open,on
72292,754,H,open,on
72293,755,H,open,on
72294,756,H,open,on
72295,757,H,open,on
72296,758,H,open,on
72297,759,H,open,on
72298,760,H,open,on
72299,761,H,open,on
72300,762,H,open,on
72301,763,H,open,on
72302,764,H,open,on
72303,765,H,open,on
72304,766,H,open,on
72305,767,H,open,on
72306,768,H,open,on
72307,769,H,open,on
72308,770,H,open,on
72309,771,H,open,on
72310,772,H,open,on
72311,773,H,open,on
72312,774,H,open,on
72313,775,H,open,on
72314,776,H,open,on
72315,777,H,open,on
72316,778,H,open,on
72317,779,H,open,on
72318,780,H,open,on
72319,781,H,open,on
72320,782,H,open,on
72321,783,H,open,on
72322,784,H,open,on
72323,785,H,open,on
72324,786,H,open,on
72325,787,H,open,on
72326,788,H,open,on
72327,789,H,open,on
72328,790,H,open,on
72329,791,H,open,on
72330,792,H,open,on
72331,793,H,open,on
72332,794,H,open,on
72333,795,H,open,on
72334,796,H,open,on
72335,797,H,open,on
72336,798,H,open,on
72337,799,H,open,on
72338,800,H,open,on
72339,801,HH,transitioning,on
72340,773,H,transitioning,on
72341,745,H,transitioning,on
72342,717,H,open,on
72343,718,H,open,on
72344,719,H,open,on
72345,720,H,open,on
72346,721,H,open,on
72347,722,H,open,on
72348,723,H,open,on
72349,724,H,open,on
72350,725,H,open,on
72351,726,H,open,on
72352,727,H,open,on
72353,728,H,open,on
72354,729,H,open,on
72355,730,H,open,on
72356,731,H,open,on
72357,732,H,open,on
72358,733,H,open,on
72359,734,H,open,on
72360,735,H,open,on
72361,736,H,open,on
72362,737,H,open,on
72363,738,H,open,on
72364,739,H,open,on
72365,740,H,open,on
72366,741,H,open,on
72367,742,H,open,on
72368,743,H,open,on
72369,744,H,open,on
72370,745,H,open,on
72371,746,H,open,on
72372,747,H,open,on
72373,748,H,open,on
72374,749,H,open,on
72375,750,H,open,on
72376,751,H,open,on
72377,752,H,open,on
72378,753,H,open,on
72379,754,H,open,on
72380,755,H,open,on
72381,756,H,open,on
72382,757,H,open,on
72383,758,H,open,on
72384,759,H,open,on
72385,760,H,open,on
72386,761,H,open,on
72387,762,H,open,on
72388,763,H,open,on
72389,764,H,open,on
72390,765,H,open,on
72391,766,H,open,on
72392,767,H,open,on
72393,768,H,open,on
72394,769,H,open,on
72395,770,H,open,on
72396,771,H,open,on
72397,772,H,open,on
72398,773,H,open,on
72399,774,H,open,on
72400,775,H,open,on
72401,776,H,open,on
72402,777,H,open,on
72403,778,H,open,on
72404,779,H,open,on
72405,780,H,open,on
72406,781,H,open,on
72407,782,H,open,on
72408,783,H,open,on
72409,784,H,open,on
72410,785,H,open,on
72411,786,H,open,on
72412,787,H,open,on
72413,788,H,open,on
72414,789,H,open,on
72415,790,H,open,on
72416,791,H,open,on
72417,792,H,open,on
72418,793,H,open,on
72419,794,H,open,on
72420,795,H,open,on
72421,796,H,open,on
72422,797,H,open,on
72423,798,H,open,on
72424,799,H,open,on
72425,800,H,open,on
72426,801,HH,transitioning,on
72427,773,H,transitioning,on
72428,745,H,transitioning,on
72429,717,H,open,on
72430,718,H,open,on
72431,719,H,open,on
72432,720,H,open,on
72433,721,H,open,on
72434,722,H,open,on
72435,723,H,open,on
72436,724,H,open,on
72437,725,H,open,on
72438,726,H,open,on
72439,727,H,open,on
72440,728,H,open,on
72441,729,H,open,on
72442,730,H,open,on
72443,731,H,open,on
72444,732,H,open,on
72445,733,H,open,on
72446,734,H,open,on
72447,735,H,open,on
72448,736,H,open,on
72449,737,H,open,on
72450,738,H,open,on
72451,739,H,open,on
72452,740,H,open,on
72453,741,H,open,on
72454,742,H,open,on
72455,743,H,open,on
72456,744,H,open,on
72457,745,H,open,on
72458,746,H,open,on
72459,747,H,open,on
72460,748,H,open,on
72461,749,H,open,on
72462,750,H,open,on
72463,751,H,open,on
72464,752,H,open,on
72465,753,H,open,on
72466,754,H,open,on
72467,755,H,open,on
72468,756,H,open,on
72469,757,H,open,on
72470,758,H,open,on
72471,759,H,open,on
72472,760,H,open,on
72473,761,H,open,on
72474,762,H,open,on
72475,763,H,open,on
72476,764,H,open,on
72477,765,H,open,on
72478,766,H,open,on
72479,767,H,open,on
72480,768,H,open,on
72481,769,H,open,on
72482,770,H,open,on
72483,771,H,open,on
72484,772,H,open,on
72485,773,H,open,on
72486,774,H,open,on
72487,775,H,open,on
72488,776,H,open,on
72489,777,H,open,on
72490,778,H,open,on
72491,779,H,open,on
72492,780,H,open,on
72493,781,H,open,on
72494,782,H,open,on
72495,783,H,open,on
72496,784,H,open,on
72497,785,H,open,on
72498,786,H,open,on
72499,787,H,open,on
72500,788,H,open,on
72501,789,H,open,on
72502,790,H,open,on
72503,791,H,open,on
72504,792,H,open,on
72505,793,H,open,on
72506,794,H,open,on
72507,795,H,open,on
72508,796,H,open,on
72509,797,H,open,on
72510,798,H,open,on
72511,799,H,open,on
72512,800,H,open,on
72513,801,HH,transitioning,on
72514,773,H,transitioning,on
72515,745,H,transitioning,on
72516,717,H,open,on
72517,718,H,open,on
72518,719,H,open,on
72519,720,H,open,on
72520,721,H,open,on
72521,722,H,open,on
72522,723,H,open,on
72523,724,H,open,on
72524,725,H,open,on
72525,726,H,open,on
72526,727,H,open,on
72527,728,H,open,on
72528,729,H,open,on
72529,730,H,open,on
72530,731,H,open,on
72531,732,H,open,on
72532,733,H,open,on
72533,734,H,open,on
72534,735,H,open,on
72535,736,H,open,on
72536,737,H,open,on
72537,738,H,open,on
72538,739,H,open,on
72539,740,H,open,on
72540,741,H,open,on
72541,742,H,open,on
72542,743,H,open,on
72543,744,H,open,on
72544,745,H,open,on
72545,746,H,open,on
72546,747,H,open,on
72547,748,H,open,on
72548,749,H,open,on
72549,750,H,open,on
72550,751,H,open,on
72551,752,H,open,on
72552,753,H,open,on
72553,754,H,open,on
72554,755,H,open,on
72555,756,H,open,on
72556,757,H,open,on
72557,758,H,open,on
72558,759,H,open,on
72559,760,H,open,on
72560,761,H,open,on
72561,762,H,open,on
72562,763,H,open,on
72563,764,H,open,on
72564,765,H,open,on
72565,766,H,open,on
72566,767,H,open,on
72567,768,H,open,on
72568,769,H,open,on
72569,770,H,open,on
72570,771,H,open,on
72571,772,H,open,on
72572,773,H,open,on
72573,774,H,open,on
72574,775,H,open,on
72575,776,H,open,on
72576,777,H,open,on
72577,778,H,open,on
72578,779,H,open,on
72579,780,H,open,on
72580,781,H,open,on
72581,782,H,open,on
72582,783,H,open,on
72583,784,H,open,on
72584,785,H,open,on
72585,786,H,open,on
72586,787,H,open,on
72587,788,H,open,on
72588,789,H,open,on
72589,790,H,open,on
72590,791,H,open,on
72591,792,H,open,on
72592,793,H,open,on
72593,794,H,open,on
72594,795,H,open,on
72595,796,H,open,on
72596,797,H,open,on
72597,798,H,open,on
72598,799,H,open,on
72599,800,H,open,on
72600,801,HH,transitioning,on
72601,773,H,transitioning,on
72602,745,H,transitioning,on
72603,717,H,open,on
72604,718,H,open,on
72605,719,H,open,on
72606,720,H,open,on
72607,721,H,open,on
72608,722,H,open,on
72609,723,H,open,on
72610,724,H,open,on
72611,725,H,open,on
72612,726,H,open,on
72613,727,H,open,on
72614,728,H,open,on
72615,729,H,open,on
72616,730,H,open,on
72617,731,H,open,on
72618,732,H,open,on
72619,733,H,open,on
72620,734,H,open,on
72621,735,H,open,on
72622,736,H,open,on
72623,737,H,open,on
72624,738,H,open,on
72625,739,H,open,on
72626,740,H,open,on
72627,741,H,open,on
72628,742,H,open,on
72629,743,H,open,on
72630,744,H,open,on
72631,745,H,open,on
72632,746,H,open,on
72633,747,H,open,on
72634,748,H,open,on
72635,749,H,open,on
72636,750,H,open,on
72637,751,H,open,on
72638,752,H,open,on
72639,753,H,open,on
72640,754,H,open,on
72641,755,H,open,on
72642,756,H,open,on
72643,757,H,open,on
72644,758,H,open,on
72645,759,H,open,on
72646,760,H,open,on
72647,761,H,open,on
72648,762,H,open,on
72649,763,H,open,on
72650,764,H,open,on
72651,765,H,open,on
72652,766,H,open,on
72653,767,H,open,on
72654,768,H,open,on
72655,769,H,open,on
72656,770,H,open,on
72657,771,H,open,on
72658,772,H,open,on
72659,773,H,open,on
72660,774,H,open,on
72661,775,H,open,on
72662,776,H,open,on
72663,777,H,open,on
72664,778,H,open,on
72665,779,H,open,on
72666,780,H,open,on
72667,781,H,open,on
72668,782,H,open,on
72669,783,H,open,on
72670,784,H,open,on
72671,785,H,open,on
72672,786,H,open,on
72673,787,H,open,on
72674,788,H,open,on
72675,789,H,open,on
72676,790,H,open,on
72677,791,H,open,on
72678,792,H,open,on
72679,793,H,open,on
72680,794,H,open,on
72681,795,H,open,on
72682,796,H,open,on
72683,797,H,open,on
72684,798,H,open,on
72685,799,H,open,on
72686,800,H,open,on
72687,801,HH,transitioning,on
72688,773,H,transitioning,on
72689,745,H,transitioning,on
72690,717,H,open,on
72691,718,H,open,on
72692,719,H,open,on
72693,720,H,open,on
72694,721,H,open,on
72695,722,H,open,on
72696,723,H,open,on
72697,724,H,open,on
72698,725,H,open,on
72699,726,H,open,on
72700,727,H,open,on
72701,728,H,open,on
72702,729,H,open,on
72703,730,H,open,on
72704,731,H,open,on
72705,732,H,open,on
72706,733,H,open,on
72707,734,H,open,on
72708,735,H,open,on
72709,736,H,open,on
72710,737,H,open,on
72711,738,H,open,on
72712,739,H,open,on
72713,740,H,open,on
72714,741,H,open,on
72715,742,H,open,on
72716,743,H,open,on
72717,744,H,open,on
72718,745,H,open,on
72719,746,H,open,on
72720,747,H,open,on
72721,748,H,open,on
72722,749,H,open,on
72723,750,H,open,on
72724,751,H,open,on
72725,752,H,open,on
72726,753,H,open,on
72727,754,H,open,on
72728,755,H,open,on
72729,756,H,open,on
72730,757,H,open,on
72731,758,H,open,on
72732,759,H,open,on
72733,760,H,open,on
72734,761,H,open,on
72735,762,H,open,on
72736,763,H,open,on
72737,764,H,open,on
72738,765,H,open,on
72739,766,H,open,on
72740,767,H,open,on
72741,768,H,open,on
72742,769,H,open,on
72743,770,H,open,on
72744,771,H,open,on
72745,772,H,open,on
72746,773,H,open,on
72747,774,H,open,on
72748,775,H,open,on
72749,776,H,open,on
72750,777,H,open,on
72751,778,H,open,on
72752,779,H,open,on
72753,780,H,open,on
72754,781,H,open,on
72755,782,H,open,on
72756,783,H,open,on
72757,784,H,open,on
72758,785,H,open,on
72759,786,H,open,on
72760,787,H,open,on
72761,788,H,open,on
72762,789,H,open,on
72763,790,H,open,on
72764,791,H,open,on
72765,792,H,open,on
72766,793,H,open,on
72767,794,H,open,on
72768,795,H,open,on
72769,796,H,open,on
72770,797,H,open,on
72771,798,H,open,on
72772,799,H,open,on
72773,800,H,open,on
72774,801,HH,transitioning,on
72775,773,H,transitioning,on
72776,745,H,transitioning,on
72777,717,H,open,on
72778,718,H,open,on
72779,719,H,open,on
72780,720,H,open,on
72781,721,H,open,on
72782,722,H,open,on
72783,723,H,open,on
72784,724,H,open,on
72785,725,H,open,on
72786,726,H,open,on
72787,727,H,open,on
72788,728,H,open,on
72789,729,H,open,on
72790,730,H,open,on
72791,731,H,open,on
72792,732,H,open,on
72793,733,H,open,on
72794,734,H,open,on
72795,735,H,open,on
72796,736,H,open,on
72797,737,H,open,on
72798,738,H,open,on
72799,739,H,open,on
72800,740,H,open,on
72801,741,H,open,on
72802,742,H,open,on
72803,743,H,open,on
72804,744,H,open,on
72805,745,H,open,on
72806,746,H,open,on
72807,747,H,open,on
72808,748,H,open,on
72809,749,H,open,on
72810,750,H,open,on
72811,751,H,open,on
72812,752,H,open,on
72813,753,H,open,on
72814,754,H,open,on
72815,755,H,open,on
72816,756,H,open,on
72817,757,H,open,on
72818,758,H,open,on
72819,759,H,open,on
72820,760,H,open,on
72821,761,H,open,on
